Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature,vente_lag1,vente_lag2,stock_lag1,stock_lag2,total_lag1,total_lag2,feature_lag1,feature_lag2,vente_roll3,stock_roll3,total_roll3,feature_roll3,month_sin,month_cos,vente_trend,vente_season,stock_trend,stock_season,Total_trend,Total_season,feature_trend,feature_season,cluster_label
PF173,Fer Plus solution buvable stick boite de 32,NC,2024-08-01,8,2024,4826.0,8481.0,4086.0,0,0,1,0,0,0,0,0,0,0,0.042586428,3749.13761598,3791.0,3745.0,6692.0,6243.0,3185.0,4175.0,2536.306039995,5601.4661712,3718.0,6535.0,4040.6666666666665,4071.194632409,-0.8660254037844385,-0.5000000000000004,4577.440571664883,248.55942833511784,9211.48333333333,-730.4833333333328,3499.812906442107,586.187093557894,3467.7744352158024,281.36318076419724,0
PF177,Ippsium 20 MG gélule boite de 7,NC,2024-08-01,8,2024,6901.0,12006.0,3960.0,0,0,1,0,0,0,0,0,0,0,0.76063029,4610.969981640001,4805.0,6340.0,6720.0,7998.0,4300.0,7180.0,4337.1987625,9845.06107714,5044.333333333333,8267.0,5200.0,5512.284768319999,-0.8660254037844385,-0.5000000000000004,5755.454861104756,1145.5451388953522,11807.813761869638,198.18623812820766,4902.4236107005445,-942.4236107005456,5292.98275580058,-682.012774160578,1
PF187,Gaba 300 MG gélule boite de 50,NC,2024-08-01,8,2024,1600.0,2553.0,1152.0,0,0,1,0,0,0,0,0,0,0,0.143075463,1422.564551424,1487.0,1625.0,3979.0,2251.0,1594.0,1040.0,1210.733518478,1269.66520096,1471.3333333333333,2807.3333333333335,1480.6666666666667,1220.0222856526666,-0.8660254037844385,-0.5000000000000004,1706.5882936506837,-106.58829365068357,3000.5654298122354,-447.5654298122355,1356.6011691607864,-204.60116916078653,1207.4377093212677,215.12684210273218,0
PF202,Psoriasone pommade tube 60G,B,2024-08-01,8,2024,891.0,1735.0,912.0,0,0,1,0,0,0,0,0,0,0,0.515502215,983.933965344,902.0,897.0,2272.0,1295.0,1165.0,790.0,984.42650518,652.7406615799999,874.0,1688.6666666666667,973.0,987.4614343773334,-0.8660254037844385,-0.5000000000000004,871.7712465422203,19.228753457779515,2040.137623435579,-305.1376234355794,839.0787037037036,72.92129629629638,889.3967624945545,94.53720284944556,0
PF208,Goldix Duo sachet dose,NC,2024-08-01,8,2024,2611.0,3417.0,1000.0,0,0,1,0,0,0,0,0,0,0,0.995675266,1357.5562699999998,1157.0,1151.0,3953.0,3634.0,444.0,296.0,741.5896884240001,277.938476936,1114.3333333333333,3347.0,546.3333333333334,429.22885308700006,-0.8660254037844385,-0.5000000000000004,1935.120562504893,675.8794374951061,3686.2974941696298,-269.2974941696295,1203.4333043975698,-709.8291377326761,1334.6874467009952,22.868823299004582,1
PF215,Aciryl 150 mg boite de 60,A+,2024-08-01,8,2024,465.0,1072.0,960.0,0,0,1,0,0,0,0,0,0,0,0.300621583882475,1232.45112192,409.0,348.0,1859.0,852.0,848.0,1560.0,714.11299848,1456.55881956,340.3333333333333,1253.6666666666667,1110.6666666666667,938.5501701840002,-0.8660254037844385,-0.5000000000000004,325.82798115830894,139.1720188416911,1419.1439921050523,-347.1439921050527,815.4805976480802,144.51940235191995,815.3669812933321,417.08414062666805,1
PF218,Notos Easy Flow boite de 60,A0,2024-08-01,8,2024,2197.0,4483.0,1728.0,0,0,1,0,0,0,0,0,0,0,0.171138821,1490.285714944,1906.0,1908.0,4996.0,4592.0,1856.0,1952.0,1980.656716224,1895.747367456,1902.0,5174.333333333333,2147.3333333333335,1971.0791835700002,-0.8660254037844385,-0.5000000000000004,2244.3857859932277,-47.38578599322784,6236.894097222217,-1753.8940972222174,2194.6408754326458,-466.64087543264526,2489.7400336214932,-999.4543186774935,1
PF219,Painofen enfant-nourrissons flacon 120,B,2024-08-01,8,2024,118.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0.820513498,0.0,237.0,291.0,216.0,4259.5,0.0,0.0,0.0,0.0,179.33333333333334,4575.666666666667,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-42.671854677790265,160.67185467779024,1640.9801376309279,-1637.9801376309283,-431.87948385982475,431.8794838598247,-259.64709016706854,259.6470901670685,0
PF234,Ortoton 750 MG boite de 50,NC,2024-08-01,8,2024,4617.0,7776.0,3744.0,0,0,1,0,0,0,0,0,0,0,0.139358736,4299.73590384,3508.0,4035.0,6468.0,5728.0,2940.0,4570.0,2543.28793656,4558.597173640001,3640.0,6408.333333333333,3803.3333333333335,3686.310508533333,-0.8660254037844385,-0.5000000000000004,4660.894097222224,-43.89409722222229,8502.652091906664,-726.6520919066649,3597.630356024142,146.36964397585743,3614.6822611227817,685.0536427172179,0
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2024-08-01,8,2024,86.0,730.0,73.0,0,0,1,0,0,0,0,0,0,0,0.300621583882475,41.0625,118.0,97.0,602.0,672.0,25.0,191.0,6.34920635,132.230769172,108.0,634.3333333333334,92.33333333333333,52.508456009000014,-0.8660254037844385,-0.5000000000000004,87.06193029666167,-1.0619302966616728,574.8139493923373,96.33614961330534,41.035373472424936,-0.5148462172367813,20.626914837490173,0.05473798202536391,0
PF242,Astair 5 MG comprimé boite de 30,B,2024-08-01,8,2024,1339.0,3045.0,742.0,0,0,1,0,0,0,0,0,0,0,0.000899399,743.5260661919999,1000.0,1121.0,3357.0,2791.0,784.0,1540.0,517.111597296,1053.33760994,1131.0,3180.6666666666665,1170.6666666666667,840.2966166346664,-0.8660254037844385,-0.5000000000000004,1720.8705808080813,-381.8705808080805,3617.7828282828286,-572.7828282828276,1577.8724747474753,-835.872474747475,1882.9062376134266,-1139.380171421427,1
PF248,Aciryl 150 MG boite de 30,C,2024-08-01,8,2024,119.0,690.0,70.0,0,0,1,0,0,0,0,0,0,0,0.300621583882475,37.57433491,78.0,78.0,885.0,529.0,72.0,167.0,86.48120304,125.587237462,90.66666666666667,676.3333333333334,117.0,94.76170240200003,-0.8660254037844385,-0.5000000000000004,120.52801267646244,-1.5280126764624364,694.6987504455499,-4.69875044554998,100.01240610692459,-30.012406106924598,90.7361750394883,-53.161840129488304,0
PF250,Alezine 5 MG boite de 30,NC,2024-08-01,8,2024,4061.0,4670.0,2748.0,0,0,1,0,0,0,0,0,0,0,0.199444867,2688.575101812,2171.0,1601.0,4777.0,4671.0,1480.0,1720.0,1240.30040768,1149.73262056,1893.6666666666667,4735.0,1666.3333333333333,1522.3440348073334,-0.8660254037844385,-0.5000000000000004,2527.189499957143,-780.1896536952008,6675.485174371021,-2005.4851743710208,2617.0221368655402,130.97778182421052,2480.4241248745766,208.16888081543132,0
PF259,Xtiova Easy Flow 18,A+,2024-08-01,8,2024,5944.0,10754.0,5200.0,0,0,1,0,0,0,0,0,0,0,0.125902166,5890.259304800001,5349.0,5206.0,10116.0,8858.0,5728.0,5804.0,4831.539440192,7700.270035748,5283.333333333333,9250.0,6100.0,5337.094822513333,-0.8660254037844385,-0.5000000000000004,6047.82765151515,-103.82765151515034,11237.933080808085,-483.9330808080819,6417.702651515154,-1217.702651515155,6665.496588270777,-775.2372834707724,0
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2024-08-01,8,2024,1763.0,3412.0,1444.0,0,0,1,0,0,0,0,0,0,0,0.546452423,960.23177702,1370.0,1438.0,2517.0,2563.0,1204.0,1806.0,2631.915556704,3439.95883266,1358.0,2471.6666666666665,1394.6666666666667,2233.2503296786667,-0.8660254037844385,-0.5000000000000004,1460.873106060607,302.1268939393933,3152.5190972222367,259.48090277776197,1377.1450617283954,66.85493827160475,1560.1942581979472,-599.9624811779466,0
PF261,Elixtra comprimé 5 MG boite de 20,A+,2024-08-01,8,2024,2978.0,3969.0,2292.0,0,0,1,0,0,0,0,0,0,0,0.281190005,1958.794015932,2503.0,2545.0,4460.0,3396.0,2964.0,2459.0,2769.587096328,3077.19668194,2371.0,4017.0,2542.0,2464.7427234503334,-0.8660254037844385,-0.5000000000000004,2748.225694444443,229.77430555555657,4961.718055555557,-992.7180555555558,2386.282262929939,-94.28226292993956,2516.3886192478103,-557.5946033158104,0
PF263,Elixtra comprimé 5 MG boite de 60,A+,2024-08-01,8,2024,5511.0,7170.0,4208.0,0,0,1,0,0,0,0,0,0,0,0.25979876,3669.376,4610.0,4609.0,6507.0,6093.0,5359.0,5021.0,5599.574304119,5400.542792596,4447.333333333333,6125.0,5138.333333333333,4666.613446576666,-0.8660254037844385,-0.5000000000000004,4724.97370876736,786.0262912326407,7587.678102676959,-417.6781026769575,4950.301406147887,-742.3014061478867,5222.416395908611,-1553.0426109246098,0
PF266,Psoriasone pommade tube boite de 2,NC,2024-08-01,8,2024,429.0,805.0,515.0,0,0,1,0,0,0,0,0,0,0,0.300621583882475,392.211822825,371.0,420.0,592.0,695.0,351.0,416.0,156.08803626,338.76470576,422.0,653.3333333333334,459.6666666666667,348.0796268826667,-0.8660254037844385,-0.5000000000000004,430.06944444444406,-1.0694444444441382,914.9895833335579,-109.98958333355806,455.7870370437864,59.21296295621362,559.4713615047626,-167.2595386797626,1
PFC007,Asterane stick boite de 20,NC,2024-08-01,8,2024,1596.0,4140.0,741.0,0,0,1,0,0,0,0,0,0,0,0.612110862,675.346181055,1201.0,706.0,3688.0,3478.0,928.0,649.0,708.530414656,738.1381634109999,885.3333333333334,3794.6666666666665,681.6666666666666,712.8110945836665,-0.8660254037844385,-0.5000000000000004,942.6996527777774,653.3003472222223,4238.728174603018,-98.72817460301843,671.791666673988,69.20833332520782,695.2488306964397,-19.902649641439613,1
PFC008,Ialufresh gel buccal flacon 20GR,NC,2024-08-01,8,2024,1071.0,2299.0,819.0,0,0,1,0,0,0,0,0,0,0,0.169886855,949.277007315,882.0,918.0,3438.0,2090.0,1368.0,685.0,839.861271504,891.0150378,937.0,2477.3333333333335,1082.6666666666667,899.4798635246666,-0.8660254037844385,-0.5000000000000004,975.2812500000002,95.71875000000013,2892.5764096728612,-593.5764096728606,773.0478277762734,45.95217222372687,763.3590893802487,185.9179179347513,0
PFC009,Ialuskin crème flacon 70 GR,NC,2024-08-01,8,2024,473.0,1873.0,360.0,0,0,1,0,0,0,0,0,0,0,0.130954442,361.74757284,495.0,397.0,1481.0,1671.0,575.0,369.0,595.7250631,504.836009154,426.3333333333333,1659.0,379.6666666666667,412.8601842713335,-0.8660254037844385,-0.5000000000000004,408.17045454545456,64.82954545454537,2253.6755050505035,-380.6755050505043,349.30555555555577,10.694444444444235,388.4654278548304,-26.71785501483052,1
PFC010,Ialufresh spray buccal flacon 30ML,NC,2024-08-01,8,2024,1085.0,2352.0,648.0,0,0,1,0,0,0,0,0,0,0,0.232226326,747.609472656,990.0,854.0,4233.0,2149.0,1296.0,744.0,735.724527984,1020.89320404,954.6666666666666,2786.6666666666665,968.0,947.737046312,-0.8660254037844385,-0.5000000000000004,949.4524783882212,135.5475216117789,3177.231929346275,310.968042418186,686.4479166666667,-38.44791666666669,672.1729395351584,75.43653312084184,0
PFC011,Asterane soin lavant doux flacon 30,NC,2024-08-01,8,2024,2707.0,5285.0,1998.0,0,0,1,0,0,0,0,0,0,0,0.05208031,2335.54333878,2342.0,1333.0,5074.0,5619.0,1830.0,1111.0,1441.47929532,1566.7906386,1714.6666666666667,5457.0,1379.3333333333333,1393.2845679149998,-0.8660254037844385,-0.5000000000000004,2081.4687317647267,625.5312682352734,6252.02777777791,-967.0277777779105,1487.9894029210022,510.0105970789976,1666.5729462026713,668.9703925773285,1
PFC017,Fer Max gélule boite de 30,NC,2024-08-01,8,2024,1900.0,3827.0,1442.0,0,0,1,0,0,0,0,0,0,0,0.210799437,1590.0365491500002,1148.0,973.0,3180.0,3106.0,1068.0,1037.0,765.413713476,2835.231173831,1097.6666666666667,3222.3333333333335,1005.0,1380.2243374356667,-0.8660254037844385,-0.5000000000000004,1387.2479166666678,512.7520833333325,5084.185075338657,-1257.1850753386561,1045.152777777661,203.4186507932902,1243.7855127089863,346.25103644101404,0
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2024-08-01,8,2024,73.0,173.0,70.0,0,0,1,0,0,0,0,0,0,0,0.973201232,86.30855715999999,66.0,2.0,129.0,275.0,280.0,119.0,631.38028156,44.473146956,29.666666666666668,293.3333333333333,153.0,322.187701972,-0.8660254037844385,-0.5000000000000004,60.14134203836649,12.858657961633506,732.2082419687416,-559.2082419687415,112.76493846546666,-42.764938465466656,211.45421959918346,-125.14489445334473,1
PFC024,Siliskin gel flacon 15 G,NC,2024-08-01,8,2024,400.0,834.0,234.0,0,0,1,0,0,0,0,0,0,0,0.069271097,318.374999982,379.0,407.0,2117.0,970.0,496.0,186.0,517.565217456,133.848375492,360.6666666666667,1344.0,287.6666666666667,290.33056503800003,-0.8660254037844385,-0.5000000000000004,285.1956136045534,114.80438639544666,1285.6376262626263,-451.63762626262644,279.13053162151346,-45.130531621513455,310.0116290108541,8.363370971145883,0
PFC034,Zinc Plus 25 MG gélule boite de 30,C,2024-08-01,8,2024,2088.0,2504.0,1341.0,0,0,1,0,0,0,0,0,0,0,0.966930671,143.59654763100002,1559.0,1089.0,3638.0,2453.0,1625.0,665.0,2988.63181825,3001.729857525,1362.3333333333333,3926.3333333333335,1360.6666666666667,2296.366625621,-0.8660254037844385,-0.5000000000000004,1060.6769986514066,-132.4185181249412,4183.410181943342,-1679.410181943342,1337.6538179122833,3.346182087716695,3168.394953925759,1349.3652034809804,0
PFC035,Quercetine Plus gélule boite de 30,NC,2024-08-01,8,2024,138.0,666.0,95.0,0,0,1,0,0,0,0,0,0,0,0.998419726,112.91787039,109.0,141.0,739.0,782.0,146.0,2.0,168.536445974,3.269470404,129.66666666666666,738.0,82.33333333333333,79.87909771866667,-0.8660254037844385,-0.5000000000000004,202.87465524307478,-64.87465524311703,796.1223238569579,-130.1223238569578,107.61359594717953,-12.613595947179496,142.19331905235876,-29.275448662358723,0
PFC040,Ialusoph sachet dose boite de 20,A0,2024-08-01,8,2024,5445.0,10303.0,3661.0,0,0,1,0,0,0,0,0,0,0,0.047747046,6776.74468163,4604.0,2949.0,9217.0,9630.0,4074.0,3201.0,1775.583055344,2998.791828087,4005.0,10766.666666666666,3436.3333333333335,2617.7612988583337,-0.8660254037844385,-0.5000000000000004,5144.440972222221,300.5590277777802,13111.842013888883,-2808.842013888884,3341.715049214969,319.28495078503056,3900.2199611493697,2876.5247204806296,1
PFC044,Ialuflex Plus comprimé boite de 60,NC,2024-08-01,8,2024,2996.0,5020.0,1870.0,0,0,1,0,0,0,0,0,0,0,0.008441007,3843.99205575,2412.0,2313.0,5893.0,5773.0,3035.0,1623.0,1499.997546515,2084.375984634,2318.3333333333335,6046.0,2016.3333333333333,1802.9823027693335,-0.8660254037844385,-0.5000000000000004,2941.135416667895,54.86458333210504,8533.985416666665,-3513.9854166666646,2157.2916666666683,-287.29166666666765,2705.8916376164125,1138.1004182246631,0
PFC045,Hedelix sirop flacon de 120ML,A+,2024-08-01,8,2024,5446.0,46745.0,6180.0,0,0,1,0,0,0,0,0,0,0,0.010444178,8507.08965432,3899.0,3675.0,34876.0,29290.0,825.0,3030.0,215.85167835,2638.13548734,5410.333333333333,32674.666666666668,4660.0,6059.897018855,-0.8660254037844385,-0.5000000000000004,6514.074512485607,-1068.0745124856078,48967.395833333314,-2222.3958333333126,6070.317655764285,109.68234423571711,2680.3773893441444,5826.712264975855,2
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2024-09-01,9,2024,62985.0,101736.0,64095.0,0,0,1,0,0,0,0,0,0,0,0.776231508,73977.301635405,51424.0,48313.0,66704.0,61349.0,60291.0,62620.0,69038.195836995,61562.85892872,45351.333333333336,65428.0,55077.0,54681.09092849167,-1.0,-1.8369701987210297e-16,51773.09490740741,11211.905092592599,110038.53875885913,-8302.53875885913,47646.7559929042,16448.24400709581,47708.27851822973,26269.02311717528,1
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2024-09-01,9,2024,56620.0,77247.0,53295.0,0,0,1,0,0,0,0,0,0,0,0.205630823,52411.383129765,41628.0,46022.0,49373.0,46561.0,39750.0,56795.0,43553.2021695,53875.032458025,40174.666666666664,50402.333333333336,46573.666666666664,45442.996055967,-1.0,-1.8369701987210297e-16,49148.11766841347,7471.8823315865175,72698.89930555552,4548.100694444501,39088.07196969698,14206.928030303026,39639.16415341853,12772.218976346467,1
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2024-09-01,9,2024,68925.0,102242.0,64466.0,0,0,1,0,0,0,0,0,0,0,0.462327689,60539.27376139,52310.0,57916.0,72680.0,65006.0,54291.0,69445.0,51870.708251529,73752.65015536999,49054.666666666664,72340.33333333333,58340.0,55845.03947638633,-1.0,-1.8369701987210297e-16,59491.240530303,9433.759469697005,104268.41919191915,-2026.4191919191553,54391.92221793556,10074.077782064436,53302.28097598554,7236.9927854044645,1
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2024-09-01,9,2024,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.313386971,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,53.333333333333336,84.66666666666667,0.0,0.0,-1.0,-1.8369701987210297e-16,-111.63382338114442,111.63382338114438,-400.70070671584483,400.7007067158448,-130.84104870354435,130.84104870354423,-445.222281387599,445.22228138759885,0
PF017,"Dermosone Neo 0,05% pomade dermique tube 15GR",B,2024-09-01,9,2024,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.999999976,0.0,0.0,149.0,1.0,89.0,0.0,0.0,0.0,0.0,89.66666666666667,179.33333333333334,0.0,0.0,-1.0,-1.8369701987210297e-16,52.895879615409186,-52.8958796154092,210.0520833333333,-210.05208333333337,-50.637170244481226,50.637170244481226,-37.14196583537853,37.14196583537856,0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-09-01,9,2024,14445.0,23477.0,15194.0,0,0,1,0,0,0,0,0,0,0,0.047868432,17365.18894529,9977.0,10825.0,20325.0,18996.0,9300.0,12029.0,7455.4978827,13484.341652552,9914.333333333334,20656.666666666668,10654.333333333334,9925.202441774001,-1.0,-1.8369701987210297e-16,11773.38175352621,2671.6182464737853,28491.947916666664,-5014.947916666661,10435.585069444438,4758.414930555564,10471.28250622835,6893.906439061647,1
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-09-01,9,2024,1139.0,28.0,0.0,0,0,1,0,0,0,0,0,0,0,0.90718478,0.0,1182.0,2285.0,126.0,789.0,0.0,0.0,0.0,0.0,1970.3333333333333,356.0,0.0,0.0,-1.0,-1.8369701987210297e-16,7041.234214707271,-5902.234214030284,15536.475694437631,-15508.475694437628,-937.4188128243163,937.4188128243154,4435.7045145961465,-4435.704514596146,2
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-09-01,9,2024,42588.0,70678.0,39019.0,0,0,1,0,0,0,0,0,0,0,0.425879642,37858.718451882,33820.0,35966.0,63917.0,52950.0,26379.0,42127.0,19800.629934534,49162.102460817,34594.333333333336,59531.333333333336,40431.666666666664,36992.607892860666,-1.0,-1.8369701987210297e-16,42486.277777777774,101.72222222223128,78646.43508015721,-7968.435080157196,39673.395833333314,-654.3958333333208,39990.881699129925,-2132.1632472479278,0
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-09-01,9,2024,32700.0,53353.0,33959.0,0,0,1,0,0,0,0,0,0,0,0.111177372,40434.52981509501,33159.0,24475.0,51549.0,35333.0,31657.0,27250.0,35235.360866375,23412.67257625,27608.333333333332,40766.666666666664,31866.666666666668,34015.307686658,-1.0,-1.8369701987210297e-16,28402.104166666657,4297.8958333333485,52091.11802969668,1261.8819734320666,27102.248795707714,6856.751204292286,28288.161232572776,12146.36858252223,0
PF031,Ecorex 150MG ovule boite de 3,B,2024-09-01,9,2024,12737.0,22767.0,13757.0,0,0,1,0,0,0,0,0,0,0,0.094307124,18179.148002326,11416.0,9163.0,21077.0,18139.0,9056.0,9910.0,10910.259360128,7817.52056502,10141.0,18423.333333333332,9652.333333333334,10362.667841036664,-1.0,-1.8369701987210297e-16,10381.401388888884,2355.5986111111124,24154.240530303032,-1387.2405303030316,9813.73993913884,3943.261090367722,10162.430460859781,8016.71754146622,1
PF036,"Dermosalic 0,05% pomade dermique tube 30GR",A0,2024-09-01,9,2024,85911.0,126762.0,76547.0,0,0,1,0,0,0,0,0,0,0,0.087291744,69521.085074202,69263.0,72809.0,86185.0,83540.0,69632.0,89100.0,56074.671603712,102122.9396649,65137.333333333336,87684.33333333333,75057.0,68012.029331153,-1.0,-1.8369701987210297e-16,73252.83611111117,12658.163888888843,122443.46875000007,4318.531249999952,68424.32724225055,8122.672757749421,70712.01088169997,-1190.925807497979,0
PF037,"Dermosalic 0,05% lotion flacon 30GR",A0,2024-09-01,9,2024,25480.0,45159.0,29607.0,0,0,1,0,0,0,0,0,0,0,0.360531278,34535.40342525,20647.0,19615.0,43938.0,37258.0,17818.0,23918.0,13023.726099116,27162.18537876,19706.0,36488.333333333336,20346.0,16624.62787629667,-1.0,-1.8369701987210297e-16,27638.674603170228,-2158.67460317023,47020.435994890286,-1861.4359948902825,25041.49392360764,4565.506076392366,25288.802317838246,9246.601107411754,0
PF049,"Glyss 0,77G suppositoire nourrisson boite de 10",B,2024-09-01,9,2024,186.0,422.0,0.0,0,0,1,0,0,0,0,0,0,0,0.068225186,0.0,1075.0,2517.0,1608.0,455.0,0.0,0.0,0.0,0.0,1987.3333333333333,959.0,0.0,0.0,-1.0,-1.8369701987210297e-16,3530.17824851317,-3344.1782485131694,328.79776329655215,93.2022367034443,-2572.818925254165,2572.818925254165,-1783.210853943347,1783.2108539433457,1
PF065,Diclopal 1% gel dermique tube 50 GR,NC,2024-09-01,9,2024,6009.0,2879.0,5575.0,0,0,1,0,0,0,0,0,0,0,0.270431284,5773.804862375,8110.0,6225.0,3558.0,3232.0,6150.0,5206.0,6316.86707055,4033.364154442,6579.666666666667,2841.6666666666665,5842.0,6452.849104514,-1.0,-1.8369701987210297e-16,5951.690844358398,57.30915564160141,4123.265102057844,-1244.265102057844,6048.172739690487,-473.172739690486,5758.586580494539,15.218281880460392,0
PF066,Diclopal 100MG suppositoire boite de 10,NC,2024-09-01,9,2024,9664.0,33705.0,7457.0,0,0,1,0,0,0,0,0,0,0,0.330101672,8675.304593212999,9173.0,10902.0,38612.0,36904.0,6264.0,4852.0,4768.04126052,5562.541086656,9542.333333333334,35659.666666666664,5627.0,4404.136277918665,-1.0,-1.8369701987210297e-16,13820.6073436714,-4156.607343671403,33096.76388887174,608.2361111282577,9806.712962962962,-2349.71296296296,9207.236800385272,-531.9322071722726,1
PF068,"Bromisol 0,2% solution buvable flacon 60ML",NC,2024-09-01,9,2024,2007.0,47.0,5326.0,0,0,1,0,0,0,0,0,0,0,0.473711674,5616.673219345999,607.0,1549.0,160.0,964.0,0.0,0.0,0.0,0.0,1854.6666666666667,1552.3333333333333,182.33333333333334,143.52238092633334,-1.0,-1.8369701987210297e-16,5248.0655395176045,-1333.740771175281,2025.4506226271894,-1978.4506226271887,4568.275462962963,757.7245370370374,5863.059271644144,-246.3860522981436,2
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2024-09-01,9,2024,18564.0,29489.0,19750.0,0,0,1,0,0,0,0,0,0,0,0.008851811,12722.290271,13631.0,13696.0,29464.0,25071.0,14443.0,10940.0,17674.770706164003,11327.634088080002,13207.333333333334,24771.666666666668,14223.0,13555.653470686004,-1.0,-1.8369701987210297e-16,19935.36718033919,-1371.3671803391935,33346.37499999759,5079.624999902848,16098.81815933806,3651.18184066194,16846.245180342077,-4123.95490934208,1
PF083,Mycorex 1% crème dermique tube 30 GR,NC,2024-09-01,9,2024,3401.0,7518.0,3100.0,0,0,1,0,0,0,0,0,0,0,0.188558848,5300.8734704,3017.0,2364.0,7879.0,6869.0,3150.0,4352.0,2628.9317187,5649.470072319999,2538.3333333333335,7168.333333333333,3434.0,3466.5093812733335,-1.0,-1.8369701987210297e-16,3001.3791664141063,399.620833585892,8221.371701345204,-703.3717013452027,4215.479151456719,-1115.4791514567185,5256.83129309053,44.04217730946925,1
PF090,Aciclovir 8% suspension buvable flacon 125ML,B,2024-09-01,9,2024,990.0,2431.0,679.0,0,0,1,0,0,0,0,0,0,0,0.192227015,573.679201193,938.0,737.0,2103.0,1930.0,643.0,1050.0,529.456216654,1345.95348825,850.6666666666666,1881.3333333333333,880.0,1185.414498831,-1.0,-1.8369701987210297e-16,941.1562499619862,48.84375003801387,2473.670138774077,-42.67013877407703,770.9720229902352,-91.97202299023556,886.721715976011,-313.0425147830111,1
PF091,Tussipax sirop enfant flacon 125ML,NC,2024-09-01,9,2024,2048.0,9953.0,1759.0,0,0,1,0,0,0,0,0,0,0,0.969332145,4993.070286774,2799.0,1723.0,9787.0,9457.0,264.0,408.0,324.18571416,312.131147376,2443.0,9605.0,752.0,668.0584322879994,-1.0,-1.8369701987210297e-16,3074.4097222258647,-1026.4097222256835,12963.090277774698,-3010.090277774702,1936.5559668971816,-177.55596689718092,3378.000105527504,1615.0701812464963,2
PF097,Afusidic 2% crème dermique tube 15GR,A0,2024-09-01,9,2024,34460.0,38653.0,40673.0,0,0,1,0,0,0,0,0,0,0,0.137426862,53751.806097411,19046.0,17705.0,30085.0,35761.0,20915.0,19972.0,24209.563113675,23880.952713912,16066.0,35148.0,16729.0,18286.773356529,-1.0,-1.8369701987210297e-16,24154.765972222216,10305.234027777786,53180.64292600211,1056.9959400243765,22132.947916666664,18540.052083333325,21427.27917280236,32324.526924608646,1
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2024-09-01,9,2024,8390.0,16513.0,8286.0,0,0,1,0,0,0,0,0,0,0,0.171788393,7726.59577515,7302.0,7961.0,11899.0,13061.0,9296.0,7900.0,8332.370486048,9248.9115621,7292.666666666667,13276.333333333334,8326.333333333334,7871.909718804666,-1.0,-1.8369701987210297e-16,8576.71490905932,-186.71490905931805,18393.956349202675,-1880.9563492026728,7264.755955828389,1021.2440441716129,6907.9647511230805,818.6310240269206,1
PF109,Relaxil 4MG,B,2024-09-01,9,2024,32.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0.412399179,0.0,32.0,82.0,6.0,113.0,0.0,0.0,0.0,0.0,88.0,45.666666666666664,0.0,0.0,-1.0,-1.8369701987210297e-16,-21.08818618695691,53.08817152350755,-372.67408435267487,376.6740843526749,-255.90090671917352,255.90090671917355,-134.60901783613554,134.60901783613556,0
PF110,Tallis 1% crème dermique tube 15GR,C,2024-09-01,9,2024,4120.0,6822.0,4968.0,0,0,1,0,0,0,0,0,0,0,0.06267665,5071.292584344001,2672.0,3277.0,4190.0,4529.0,2700.0,4300.0,2256.4142541,7089.473683,2636.6666666666665,4357.0,3461.6666666666665,3984.964218048334,-1.0,-1.8369701987210297e-16,3262.258101851852,857.741898148149,6852.356856439997,-30.35685643999601,3319.1494341563775,1648.850565843622,3635.2177409123224,1436.0748434316783,1
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2024-09-01,9,2024,0.0,14567.5,0.0,0,0,1,0,0,0,0,0,0,0,0.257555938,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,60.666666666666664,3340.8333333333335,0.0,0.0,-1.0,-1.8369701987210297e-16,-505.0724407244229,505.072440724423,8381.90668461593,6185.5933153840715,-28.78687243080452,28.786872430804525,-305.65122778073726,305.6512277807371,0
